# 6.8, 6.9, 7.0, 7.1, 7.2, 7.3, 7.4, 7.5, 7.6, 7.7, 7.8, 7.9, 8, 8.1, 8.2, 8.3, 8.4, 8.5, 8.6, 8.7, 8.8, 8.9, 9.0, 9.1, 9.2, 9.3, 9.4, 9.5
3626	0.017694939000	0.015269193000	0.011576319000	0.008414415500	0.004774329800	0.004273895000	0.003073346000	0.002468526000	0.002068379500	0.001740907100	0.001422236100	0.001174955400	0.000938185200	0.0007731097800	0.0006657472300	0.0005540340400	0.0004547193500	0.0003454478300	0.0002736321700	0.0002266818000	0.0001894915500	0.0001541232200	0.0001218880600	0.0000980911410	0.0000719896340	0.0000568159890	0.0000460104270	0.0000375778760
3629	0.017711723000	0.015266235000	0.011548623000	0.008416685200	0.004759809300	0.004285080400	0.003062210700	0.002462485300	0.002069858700	0.001745917800	0.001428055300	0.001178685600	0.000945128960	0.0007790042600	0.0006703353000	0.0005561879500	0.0004559571900	0.0003462831200	0.0002753482900	0.0002293365400	0.0001909055900	0.0001560065900	0.0001239439200	0.0001002022800	0.0000736808980	0.0000581677850	0.0000473647010	0.0000388908560
3632	0.017254339000	0.014886890000	0.011115895000	0.008040227200	0.004360568500	0.003631790600	0.002718486700	0.002353546100	0.001925347500	0.001648092500	0.001354789500	0.001114642900	0.000900024060	0.0007475550000	0.0006389427000	0.0005274041000	0.0004278497200	0.0003219219700	0.0002557819400	0.0002171259900	0.0001760666800	0.0001395499700	0.0001074470800	0.0000853931240	0.0000616146890	0.0000479774360	0.0000384910680	0.0000311711180
3635	0.017227099000	0.014872634000	0.011119180000	0.008020893300	0.004341272200	0.003632546300	0.002701355800	0.002314865500	0.001903564900	0.001623680500	0.001334867500	0.001104474700	0.000897906030	0.0007504499800	0.0006413257400	0.0005319754600	0.0004320564500	0.0003245196200	0.0002587386200	0.0002195899600	0.0001784849300	0.0001411051500	0.0001088143000	0.0000865422610	0.0000622138210	0.0000484507790	0.0000387316150	0.0000312005490
3638	0.017422588000	0.015038032000	0.011303033000	0.008233471900	0.004558497800	0.004000120200	0.002910711500	0.002409385200	0.002003154900	0.001692395300	0.001387147800	0.001150979300	0.000927581530	0.0007678845600	0.0006578443200	0.0005468205700	0.0004451406900	0.0003357507700	0.0002669735100	0.0002256002000	0.0001849570800	0.0001488334400	0.0001169217900	0.0000942982350	0.0000683665410	0.0000536041680	0.0000431310690	0.0000350342350
3641	0.017468730000	0.015074126000	0.011417911000	0.008363136600	0.004705169600	0.004201392300	0.003029171500	0.002452606900	0.002046031300	0.001723357900	0.001410241200	0.001169544500	0.000942908900	0.0007772990000	0.0006642393900	0.0005509653600	0.0004495331000	0.0003409915300	0.0002722047400	0.0002280739600	0.0001866651700	0.0001526592000	0.0001209466700	0.0000983040230	0.0000719164650	0.0000566595410	0.0000460423590	0.0000377648610
3644	0.017265404000	0.014911151000	0.011256393000	0.008241166800	0.004553489400	0.003934430600	0.002894567600	0.002413388500	0.001990571700	0.001688274800	0.001387050900	0.001150767400	0.000928803180	0.0007664106400	0.0006527062100	0.0005397282300	0.0004399980300	0.0003327710200	0.0002650753000	0.0002220382900	0.0001814562900	0.0001468456600	0.0001152847300	0.0000929582170	0.0000676429570	0.0000529674170	0.0000426771850	0.0000348720070
3647	0.017752699000	0.015362285000	0.011619169000	0.008440684600	0.004525198900	0.003596650800	0.002704950200	0.002354456800	0.001919796600	0.001643571800	0.001353296300	0.001118479000	0.000907153080	0.0007540118200	0.0006434752500	0.0005336991800	0.0004323824000	0.0003277586800	0.0002598030000	0.0002194290800	0.0001794279100	0.0001422851300	0.0001109435400	0.0000886172350	0.0000638321830	0.0000500371860	0.0000400935400	0.0000323871970
3650	0.018707573000	0.016236567000	0.012439736000	0.009034286500	0.004784504600	0.003569333200	0.002684406700	0.002346716800	0.001909023500	0.001633959400	0.001346095100	0.001113248700	0.000903825840	0.0007512747300	0.0006405077400	0.0005318320100	0.0004307020900	0.0003260310400	0.0002581090800	0.0002174804700	0.0001792558600	0.0001419888500	0.0001104693500	0.0000885171180	0.0000638462200	0.0000502126400	0.0000401797870	0.0000324292010
3653	0.018967026000	0.016452266000	0.012650322000	0.009321203800	0.005007827500	0.003940538200	0.002873396800	0.002391433500	0.001981637200	0.001677790000	0.001377628500	0.001145010500	0.000925082970	0.0007648153800	0.0006538406800	0.0005449554500	0.0004446396800	0.0003358281200	0.0002671558200	0.0002232970900	0.0001851308900	0.0001505143700	0.0001188279800	0.0000960137890	0.0000700787200	0.0000552380970	0.0000445731250	0.0000363618820
